event_id,match_id,team,event_team,event_time,event_type,action_player_1,action_player_2
1,1,CSA,away, 22 ,Goal, Lourenço , Yann Rolim 
2,1,Cruzeiro,home, 40 ,Goal, Geovane Jesus , Filipe Machado 
3,1,Cruzeiro,home, 46 ,Substitution, Jajá , Marquinhos Cipriano 
4,1,Cruzeiro,home, 49 ,Yellow card, Lucas Oliveira ,
5,1,CSA,away, 65 ,Substitution, Lucas Barcelos , Osvaldo 
6,1,Cruzeiro,home, 65 ,Substitution, Willian Oliveira , Pedro Castro 
7,1,CSA,away, 66 ,Substitution, Lucas Lourenço , Lourenço 
8,1,CSA,away, 69 ,Yellow card, Yann Rolim ,
9,1,Cruzeiro,home, 72 ,Yellow card, Geovane Jesus ,
10,1,Cruzeiro,home, 74 ,Substitution, Leonardo Pais , Geovane Jesus 
11,1,Cruzeiro,home, 74 ,Substitution, Luvannor Henrique , Bruno Rodrigues 
12,1,CSA,away, 76 ,Substitution, Lucas Marques , Éverton Silva 
13,1,CSA,away, 81 ,Goal, Lucas Barcelos , Gabriel 
14,1,Cruzeiro,home, 82 ,Substitution, Romulo , Filipe Machado 
15,1,CSA,away, 84 ,Substitution, Gabriel Tonini , Yann Rolim 
16,1,CSA,away, 85 ,Substitution, Ferreira , Gabriel 
17,1,CSA,away, 87 ,Yellow card, Gabriel Tonini ,
18,1,CSA,away, 89 ,Yellow card, Geovane ,
19,1,Cruzeiro,home, 89 ,Goal, Romulo , Edu 
20,1,Cruzeiro,home, 90 ,Yellow card, Romulo ,
21,1,Cruzeiro,home, 91 ,Goal, Luvannor Henrique , Leonardo Pais 
22,1,Cruzeiro,home, 92 ,Yellow card, Luvannor Henrique ,
23,2,Novorizontino,away, 19 ,Goal, Jhony Douglas , Danielzinho 
24,2,Novorizontino,away, 32 ,Yellow card, Douglas Baggio ,
25,2,Novorizontino,away, 47 ,Penalty, Ronaldo , Penalty 
26,2,Operário,home, 46 ,Substitution, Alemão , Leonardo Kalil 
27,2,Operário,home, 58 ,Substitution, Arthur , Rafinha 
28,2,Operário,home, 64 ,Yellow card, Felipe Saraiva ,
29,2,Novorizontino,away, 66 ,Goal, Paulinho , Diego Torres 
30,2,Novorizontino,away, 67 ,Substitution, Romulo , Douglas Baggio 
31,2,Novorizontino,away, 67 ,Substitution, Ramón Martínez , Diego Torres 
32,2,Novorizontino,away, 75 ,Substitution, Léo Baiano , Jhony Douglas 
33,2,Operário,home, 81 ,Substitution, Ruan Carvalho , Felipe Saraiva 
34,2,Operário,home, 81 ,Substitution, Marcos Vinícius , Ricardinho 
35,2,Novorizontino,away, 88 ,Substitution, Bruno Silva , Ronaldo 
36,2,Novorizontino,away, 88 ,Substitution, Hélio Borges , Danielzinho 
37,2,Operário,home, 88 ,Substitution, Pedro Pio , Lucas Vital 
38,3,Ituano,home, 3 ,Red card, Lucas Dias ,
39,3,Vasco,away, 6 ,Penalty, Nene , Penalty 
40,3,Vasco,away, 33 ,Yellow card, Andrey Santos ,
41,3,Vasco,away, 39 ,Yellow card, Alex Teixeira ,
42,3,Vasco,away, 41 ,Yellow card, Raniel ,
43,3,Ituano,home, 46 ,Substitution, Brenner , Léo Ceará 
44,3,Vasco,away, 57 ,Red card, Andrey Santos ,
45,3,Ituano,home, 60 ,Substitution, Mário Sérgio , Roberto 
46,3,Vasco,away, 60 ,Substitution, Zé Gabriel , Luiz Henrique 
47,3,Vasco,away, 60 ,Substitution, Zé Vitor , Nene 
48,3,Vasco,away, 61 ,Substitution, Fábio Gomes , Raniel 
49,3,Ituano,home, 68 ,Substitution, Kaio Mendes , Caique Gonçalves 
50,3,Ituano,home, 68 ,Substitution, Vinícius Jaú , Aylon 
51,3,Vasco,away, 73 ,Yellow card, Gabriel Pec ,
52,3,Vasco,away, 74 ,Substitution, Marlon Gomes , Gabriel Pec 
53,3,Ituano,home, 75 ,Substitution, Gerson Magrão , Bernardo Schappo 
54,3,Vasco,away, 86 ,Substitution, Erick , Yuri Lara 
55,4,Sport,away, 21 ,Yellow card, Luciano Juba ,
56,4,Sport,away, 22 ,Yellow card, Ray Vanegas ,
57,4,Vila Nova,home, 23 ,Yellow card, Willian Formiga ,
58,4,Vila Nova,home, 41 ,Substitution, Railan , Alex Silva 
59,4,Vila Nova,home, 46 ,Substitution, Jefferson , Willian Formiga 
60,4,Sport,away, 60 ,Red card, Fabinho ,
61,4,Sport,away, 62 ,Substitution, Denner , Gustavo Coutinho 
62,4,Vila Nova,home, 64 ,Substitution, Kaio Nunes , Matheus Souza 
63,4,Sport,away, 73 ,Substitution, Ezequiel , Eduardo 
64,4,Sport,away, 73 ,Substitution, Wanderson , Luciano Juba 
65,4,Vila Nova,home, 73 ,Substitution, Marlone , Jean Martim 
66,4,Vila Nova,home, 73 ,Substitution, Dentinho , Diego Tavares 
67,4,Sport,away, 77 ,Yellow card, Denner ,
68,4,Sport,away, 81 ,Red card, Ronaldo ,
69,4,Sport,away, 81 ,Yellow card, Rafael Thyere ,
70,4,Sport,away, 82 ,Second yellow card, Denner ,
71,4,Sport,away, 82 ,Red card, Gustavo Coutinho ,
72,4,Sport,away, 85 ,Substitution, Chico , Facundo Labandeira 
73,4,Sport,away, 85 ,Substitution, Willian Oliveira , Vágner Love 
74,4,Sport,away, 88 ,Red card, Vágner Love ,
75,4,Sport,away, 89 ,Second yellow card, Luciano Juba ,
76,5,CRB,home, 5 ,Substitution, Diego Ivo , Wellington Carvalho 
77,5,Bahia,away, 26 ,Goal, Daniel ,
78,5,CRB,home, 30 ,Yellow card, Yago Henrique ,
79,5,Bahia,away, 45 ,Yellow card, Ignacio ,
80,5,CRB,home, 46 ,Substitution, Rafael Longuine , David Brall 
81,5,CRB,home, 51 ,Goal, Emerson Negueba , Rafael Longuine 
82,5,CRB,home, 63 ,Red card, Diego Ivo ,
83,5,CRB,home, 66 ,Substitution, Uillian Correia , Fabinho 
84,5,CRB,home, 72 ,Yellow card, Emerson Negueba ,
85,5,CRB,home, 77 ,Red card, Anselmo Ramon ,
86,5,Bahia,away, 80 ,Penalty, Lucas Mugni , Penalty 
87,5,Bahia,away, 83 ,Yellow card, Patrick Verhon ,
88,5,Bahia,away, 85 ,Substitution, Matheus Davó , Ricardo Goulart 
89,5,Bahia,away, 85 ,Substitution, Gabriel Xavier , André Dhominique 
90,5,Bahia,away, 88 ,Substitution, Rezende , Daniel 
91,5,CRB,home, 89 ,Substitution, Gabriel Conceição , Emerson Negueba 
92,5,Bahia,away, 89 ,Yellow card, Matheus Davó ,
93,5,Bahia,away, 91 ,Substitution, Jonathan Copete , Vitor Jacaré 
94,5,Bahia,away, 91 ,Substitution, Hugo Rodallega , Caio Vidal 
95,6,Chapecoense,away, 37 ,Yellow card, Ronei ,
96,6,Guarani,home, 46 ,Substitution, Yuri , Yago César 
97,6,Guarani,home, 46 ,Substitution, Eduardo Person , Leandro Vilela 
98,6,Chapecoense,away, 60 ,Substitution, Kevin , Darlan 
99,6,Chapecoense,away, 61 ,Substitution, Matheus Bianqui , Ronei 
100,6,Guarani,home, 66 ,Substitution, Edson , Isaque 
101,6,Guarani,home, 66 ,Substitution, Rafael Freitas , Bruno José 
102,6,Guarani,home, 68 ,Yellow card, Richard Rios ,
103,6,Guarani,home, 75 ,Substitution, Jamerson , Mayk 
104,6,Chapecoense,away, 75 ,Substitution, Caio , Alisson Farias 
105,6,Chapecoense,away, 85 ,Yellow card, Matheus Bianqui ,
106,6,Guarani,home, 86 ,Goal, Edson , Diogo Mateus 
107,6,Chapecoense,away, 87 ,Substitution, Claudinho , Thomas 
108,6,Chapecoense,away, 87 ,Substitution, Luizinho , Chrystian Barletta 
109,6,Chapecoense,away, 90 ,Yellow card, Kevin ,
110,6,Chapecoense,away, 90 ,Yellow card, Marcelo Freitas ,
111,6,Chapecoense,away, 96 ,Second yellow card, Kevin ,
112,7,Londrina,away, 43 ,Goal, Matheus Lucas , Mossoró 
113,7,Sampaio Corrêa,home, 46 ,Substitution, Léo Tocantins , Pimentinha 
114,7,Sampaio Corrêa,home, 46 ,Substitution, Warley , André Luiz 
115,7,Londrina,away, 46 ,Substitution, Cirilo , Matheus Lucas 
116,7,Sampaio Corrêa,home, 47 ,Goal, Ygor Catatau , Warley 
117,7,Sampaio Corrêa,home, 52 ,Goal, Ygor Catatau , Pará 
118,7,Londrina,away, 62 ,Substitution, Victor Daniel , Peu 
119,7,Londrina,away, 62 ,Substitution, Victor Hugo , Pedro Cacho 
120,7,Londrina,away, 65 ,Yellow card, Emerson Souza ,
121,7,Sampaio Corrêa,home, 66 ,Substitution, Mauricio , Ygor Catatau 
122,7,Londrina,away, 77 ,Substitution, Nádson , Mossoró 
123,7,Sampaio Corrêa,home, 78 ,Substitution, Wesley Dias , Lucas Araújo 
124,7,Londrina,away, 83 ,Substitution, Mirandinha , Caprini 
125,7,Sampaio Corrêa,home, 83 ,Yellow card, Mauricio ,
126,7,Sampaio Corrêa,home, 87 ,Substitution, Rafael Costa , Gabriel Poveda 
127,7,Sampaio Corrêa,home, 93 ,Yellow card, Léo Tocantins ,
128,8,Criciúma,home, 19 ,Goal, Hygor ,
129,8,Tombense,away, 33 ,Yellow card, Keké ,
130,8,Tombense,away, 46 ,Substitution, Matheus Frizzo , Rodrigo Vasconcelos 
131,8,Tombense,away, 46 ,Substitution, Marcondes , David 
132,8,Criciúma,home, 53 ,Goal, Lohan , Fellipe Mateus 
133,8,Tombense,away, 58 ,Substitution, Bruno Mota , Keké 
134,8,Tombense,away, 64 ,Yellow card, Matheus Frizzo ,
135,8,Criciúma,home, 68 ,Substitution, Cristovam , Claudinho 
136,8,Criciúma,home, 68 ,Substitution, Rafael Bilu , Ítalo Melo 
137,8,Criciúma,home, 68 ,Substitution, Renan Areias , Rômulo 
138,8,Tombense,away, 77 ,Substitution, Allanzinho , Kleiton 
139,8,Tombense,away, 77 ,Substitution, Diego Ferreira , Joseph 
140,8,Criciúma,home, 85 ,Substitution, Oswaldo Henríquez , Zé Marcos 
141,8,Criciúma,home, 85 ,Substitution, Léo Costa , Fellipe Mateus 
142,8,Criciúma,home, 86 ,Yellow card, Cristovam ,
143,9,Ponte Preta,away, 15 ,Yellow card, Player 0 ,
144,9,Ponte Preta,away, 18 ,Yellow card, Igor Formiga ,
145,9,Ponte Preta,away, 18 ,Yellow card, Mateus Silva ,
146,9,Náutico,home, 29 ,Yellow card, Ralph ,
147,9,Náutico,home, 46 ,Substitution, Mateus Cocão , Ralph 
148,9,Náutico,home, 46 ,Substitution, Amarildo , Júlio 
149,9,Náutico,home, 46 ,Substitution, Souza , Lucas Paraíba 
150,9,Ponte Preta,away, 54 ,Substitution, Vitinho , Cássio Gabriel 
151,9,Náutico,home, 57 ,Substitution, Thomaz , Julio Vitor 
152,9,Ponte Preta,away, 72 ,Penalty, Leo Naldi , Penalty 
153,9,Náutico,home, 73 ,Yellow card, Thassio ,
154,9,Ponte Preta,away, 76 ,Substitution, Echaporã , Fessin 
155,9,Ponte Preta,away, 80 ,Substitution, Bernardo , Eliel Chrystian 
156,9,Ponte Preta,away, 80 ,Substitution, Guilherme Henrique , Mateus Silva 
157,9,Náutico,home, 86 ,Substitution, Mateus Nascimento , Jobson 
158,9,Náutico,home, 88 ,Yellow card, Djavan ,
159,9,Ponte Preta,away, 89 ,Yellow card, Léo Santos ,
160,10,Grêmio,home, 19 ,Goal, Guilherme , Jaminton Campaz 
161,10,Brusque,away, 40 ,Yellow card, Pará ,
162,10,Grêmio,home, 48 ,Goal, Gabriel Silva ,
163,10,Grêmio,home, 46 ,Substitution, Thiago Santos , Bitello 
164,10,Brusque,away, 46 ,Substitution, Paulo Baya , Jailson 
165,10,Grêmio,home, 67 ,Substitution, Janderson , Guilherme 
166,10,Grêmio,home, 68 ,Substitution, Emerson , Lucas Leiva 
167,10,Brusque,away, 70 ,Substitution, Edílson , Pará 
168,10,Brusque,away, 71 ,Substitution, Franklin Mascote , Patrick Carvalho 
169,10,Grêmio,home, 75 ,Goal, Gabriel Silva , Diogo Barbosa 
170,10,Grêmio,home, 76 ,Yellow card, Gabriel Silva ,
171,10,Grêmio,home, 78 ,Substitution, Lucas Silva , Mathías Villasanti 
172,10,Grêmio,home, 79 ,Substitution, Pedro Lucas , Jaminton Campaz 
173,10,Brusque,away, 82 ,Yellow card, Lucas Barboza ,
174,10,Brusque,away, 85 ,Substitution, Felipe Manoel , Balotelli 
175,10,Brusque,away, 85 ,Substitution, Neto , Fernandinho 
176,10,Brusque,away, 87 ,Yellow card, Sandro ,
177,11,Chapecoense,home, 15 ,Yellow card, Victor Ramos ,
178,11,Náutico,away, 15 ,Yellow card, Victor Ferraz ,
179,11,Chapecoense,home, 23 ,Substitution, Ronei , Maílton 
180,11,Chapecoense,home, 28 ,Penalty, Willian Popp , Penalty 
181,11,Chapecoense,home, 33 ,Yellow card, Fernando ,
182,11,Náutico,away, 46 ,Substitution, Jobson , Arthur 
183,11,Chapecoense,home, 52 ,Substitution, Cleylton , Victor Ramos 
184,11,Náutico,away, 62 ,Yellow card, Anilson ,
185,11,Náutico,away, 67 ,Substitution, Julio Vitor , Lucas Paraíba 
186,11,Náutico,away, 68 ,Substitution, Mateus Cocão , Ralph 
187,11,Chapecoense,home, 74 ,Substitution, Alisson Farias , Chrystian Barletta 
188,11,Chapecoense,home, 75 ,Substitution, Darlan , Thomas 
189,11,Chapecoense,home, 75 ,Yellow card, Willian Popp ,
190,11,Chapecoense,home, 75 ,Substitution, Felipe Ferreira , Willian Popp 
191,11,Chapecoense,home, 82 ,Yellow card, Frazan ,
192,11,Náutico,away, 86 ,Substitution, Thassio , Victor Ferraz 
193,11,Náutico,away, 87 ,Substitution, Richard Franco , Djavan 
194,11,Chapecoense,home, 91 ,Yellow card, Derek ,
195,12,Ponte Preta,home, 27 ,Yellow card, Wesley Fraga ,
196,12,Ponte Preta,home, 49 ,Penalty, Lucca , Penalty 
197,12,Criciúma,away, 50 ,Goal, Hygor , Marcelo Hermes 
198,12,Ponte Preta,home, 46 ,Substitution, Bruno Alves , Wesley Fraga 
199,12,Ponte Preta,home, 51 ,Yellow card, Igor Formiga ,
200,12,Criciúma,away, 52 ,Yellow card, Marcos Serrato ,
201,12,Criciúma,away, 66 ,Substitution, Rômulo , Marcos Serrato 
202,12,Criciúma,away, 66 ,Substitution, Rafael Bilu , Lohan 
203,12,Criciúma,away, 66 ,Substitution, Thiago Alagoano , Ítalo Melo 
204,12,Ponte Preta,home, 69 ,Substitution, Vitinho , Cássio Gabriel 
205,12,Ponte Preta,home, 69 ,Substitution, Moisés Ribeiro , Amaral 
206,12,Ponte Preta,home, 70 ,Substitution, Guilherme Henrique , Fábio Sanches 
207,12,Criciúma,away, 78 ,Substitution, Renan Areias , Fellipe Mateus 
208,12,Ponte Preta,home, 82 ,Substitution, Lucas Ribamar , Fessin 
209,12,Criciúma,away, 85 ,Substitution, Claudinho , Gedeílson 
210,12,Ponte Preta,home, 94 ,Yellow card, Wallisson ,
211,12,Criciúma,away, 95 ,Yellow card, Rayan ,
212,13,Ituano,away, 28 ,Goal, Aylon , Vinícius 
213,13,Londrina,home, 31 ,Yellow card, Mandaca ,
214,13,Ituano,away, 32 ,Yellow card, Gabriel Barros ,
215,13,Londrina,home, 32 ,Yellow card, Jeferson ,
216,13,Ituano,away, 45 ,Yellow card, Rafael Pereira ,
217,13,Londrina,home, 46 ,Substitution, Leandrinho , Matheus Lucas 
218,13,Londrina,home, 46 ,Substitution, Felipe Vieira , Alan Ruschel 
219,13,Ituano,away, 46 ,Substitution, Léo Ceará , Gabriel Barros 
220,13,Londrina,home, 46 ,Substitution, Douglas Coutinho , Mandaca 
221,13,Ituano,away, 46 ,Substitution, Lucas Dias , Rafael Pereira 
222,13,Ituano,away, 46 ,Substitution, Bernardo Schappo , Carlão 
223,13,Ituano,away, 53 ,Goal, Aylon , Roberto 
224,13,Londrina,home, 65 ,Yellow card, Caprini ,
225,13,Londrina,home, 67 ,Substitution, Peu , Mossoró 
226,13,Ituano,away, 72 ,Substitution, Kaio Mendes , Aylon 
227,13,Ituano,away, 77 ,Yellow card, Roberto ,
228,13,Londrina,home, 83 ,Substitution, Samuel Santos , Jeferson 
229,13,Ituano,away, 84 ,Substitution, Mário Sérgio , Roberto 
230,14,Bahia,home, 10 ,Penalty, Lucas Mugni , Penalty 
231,14,Bahia,home, 40 ,Yellow card, Marcinho ,
232,14,Guarani,away, 46 ,Yellow card, Giovanni Augusto ,
233,14,Guarani,away, 46 ,Substitution, Mateus Ludke , A Alvariño 
234,14,Bahia,home, 63 ,Substitution, Raí , Caio Vidal 
235,14,Bahia,home, 64 ,Substitution, Rezende , Ricardo Goulart 
236,14,Guarani,away, 67 ,Substitution, Bruno José , Yago César 
237,14,Guarani,away, 67 ,Substitution, Edson , Isaque 
238,14,Guarani,away, 67 ,Substitution, Madison , Rodrigo Andrade 
239,14,Bahia,home, 69 ,Substitution, Ytalo , Matheus Davó 
240,14,Guarani,away, 75 ,Yellow card, Madison ,
241,14,Bahia,home, 77 ,Substitution, Matheus Bahia , Vitor Jacaré 
242,14,Guarani,away, 78 ,Substitution, Yuri , Giovanni Augusto 
243,14,Bahia,home, 78 ,Substitution, Miqueias , Luiz Henrique 
244,14,Bahia,home, 84 ,Yellow card, Miqueias ,
245,14,Guarani,away, 86 ,Penalty, Yuri , Penalty 
246,15,Sport,home, 13 ,Goal, Vágner Love , Gustavo Coutinho 
247,15,Sport,home, 31 ,Goal, Vágner Love , Eduardo 
248,15,Sport,home, 34 ,Goal, Fabinho , Luciano Juba 
249,15,Operário,away, 40 ,Yellow card, Javier Reina ,
250,15,Sport,home, 40 ,Yellow card, Ronaldo ,
251,15,Operário,away, 41 ,Yellow card, Fernando Neto ,
252,15,Sport,home, 59 ,Yellow card, Facundo Labandeira ,
253,15,Sport,home, 66 ,Substitution, Giovanni , Sander 
254,15,Sport,home, 66 ,Substitution, Wanderson , Gustavo Coutinho 
255,15,Operário,away, 70 ,Goal, Giovanni Pavani , Lucas Mendes 
256,15,Operário,away, 71 ,Substitution, Leonardo Kalil , Lucas Mendes 
257,15,Sport,home, 79 ,Substitution, Denner , Ronaldo 
258,15,Sport,home, 79 ,Substitution, Ezequiel , Eduardo 
259,15,Operário,away, 83 ,Substitution, Lucas Vital , Ricardinho 
260,15,Operário,away, 83 ,Substitution, Lucas Souza , Dirceu 
261,15,Sport,home, 83 ,Substitution, Blas Cáceres , Giovanni 
262,15,Operário,away, 85 ,Yellow card, Reniê ,
263,15,Operário,away, 87 ,Substitution, Ruan Carvalho , Giovanni Pavani 
264,15,Operário,away, 87 ,Substitution, Felipe Saraiva , Javier Reina 
265,15,Sport,home, 92 ,Goal, Vágner Love ,
266,15,Sport,home, 94 ,Goal, Fabinho ,
267,16,Grêmio,away, 7 ,Penalty, Elkeson , Penalty 
268,16,Tombense,home, 16 ,Yellow card, Guilherme Rend ,
269,16,Grêmio,away, 17 ,Penalty, Gabriel Silva , Penalty 
270,16,Grêmio,away, 22 ,Yellow card, Gabriel Silva ,
271,16,Tombense,home, 24 ,Yellow card, Diego Ferreira ,
272,16,Tombense,home, 29 ,Goal, Jean Lucas , Renatinho 
273,16,Grêmio,away, 48 ,Substitution, Rodrigo Ferreira , Elkeson 
274,16,Tombense,home, 46 ,Substitution, Joseph , Diego Ferreira 
275,16,Grêmio,away, 53 ,Yellow card, Bruno Alves ,
276,16,Tombense,home, 61 ,Substitution, Igor Henrique , Guilherme Rend 
277,16,Tombense,home, 61 ,Substitution, Keké , Ciel 
278,16,Grêmio,away, 68 ,Substitution, Lucas Silva , Mathías Villasanti 
279,16,Grêmio,away, 68 ,Substitution, Bitello , Lucas Leiva 
280,16,Tombense,home, 77 ,Goal, Renatinho , Keké 
281,16,Grêmio,away, 77 ,Yellow card, Lucas Leiva ,
282,16,Grêmio,away, 80 ,Substitution, Nicolas , Diogo Barbosa 
283,16,Grêmio,away, 80 ,Substitution, Janderson , Emerson 
284,16,Tombense,home, 84 ,Substitution, Matheus Frizzo , Everton Galdino 
285,16,Tombense,home, 84 ,Substitution, Rodrigo Vasconcelos , Zé Ricardo 
286,16,Tombense,home, 93 ,Yellow card, Ednei ,
287,17,Vasco,home, 4 ,Goal, Anderson Conceição , Figueiredo 
288,17,Vasco,home, 17 ,Yellow card, Edimar ,
289,17,Sampaio Corrêa,away, 18 ,Goal, Pará , Eloir 
290,17,Sampaio Corrêa,away, 32 ,Yellow card, Joecio ,
291,17,Sampaio Corrêa,away, 48 ,Yellow card, Ferreira ,
292,17,Vasco,home, 46 ,Substitution, Gabriel Pec , Léo Matos 
293,17,Vasco,home, 46 ,Substitution, Yuri Lara , Carlos Palacios 
294,17,Vasco,home, 57 ,Substitution, Fábio Gomes , Eguinaldo 
295,17,Sampaio Corrêa,away, 58 ,Yellow card, Rafael Vila ,
296,17,Sampaio Corrêa,away, 62 ,Substitution, Warley , Rafael Vila 
297,17,Sampaio Corrêa,away, 62 ,Substitution, Lucas Araújo , Eloir 
298,17,Sampaio Corrêa,away, 67 ,Goal, Gabriel Poveda ,
299,17,Vasco,home, 70 ,Substitution, Alex Teixeira , Nene 
300,17,Sampaio Corrêa,away, 70 ,Substitution, Léo Tocantins , André Luiz 
301,17,Sampaio Corrêa,away, 70 ,Substitution, Pedro Carrerette , Matheusinho 
302,17,Vasco,home, 70 ,Substitution, Bruno Tubarão , Marlon Gomes 
303,17,Vasco,home, 81 ,Yellow card, Bruno Tubarão ,
304,17,Vasco,home, 82 ,Yellow card, Juan Quintero ,
305,17,Sampaio Corrêa,away, 89 ,Substitution, Matheus Polentine , Matheus Inácio 
306,17,Vasco,home, 96 ,Goal, Andrey Santos , Edimar 
307,17,Sampaio Corrêa,away, 100 ,Goal, Joecio , Warley 
308,18,Novorizontino,home, 3 ,Goal, Danielzinho , Bruno Silva 
309,18,Cruzeiro,away, 18 ,Goal, Pedro Castro , Marquinhos Cipriano 
310,18,Cruzeiro,away, 27 ,Goal, Willian Oliveira , Juan Christian 
311,18,Cruzeiro,away, 46 ,Substitution, Rodolfo , Juan Christian 
312,18,Novorizontino,home, 50 ,Yellow card, Romário ,
313,18,Cruzeiro,away, 51 ,Goal, Matheus Bidu , Rodolfo 
314,18,Novorizontino,home, 55 ,Substitution, Romulo , Diego Torres 
315,18,Novorizontino,home, 55 ,Substitution, Ronald , Bruno Silva 
316,18,Novorizontino,home, 55 ,Substitution, Diego Quirino , Jhony Douglas 
317,18,Cruzeiro,away, 59 ,Yellow card, Zé Ivaldo ,
318,18,Cruzeiro,away, 62 ,Substitution, Jajá , Marquinhos Cipriano 
319,18,Cruzeiro,away, 62 ,Substitution, Matheus Xavier , Matheus Bidu 
320,18,Cruzeiro,away, 64 ,Goal, Jajá , Luvannor Henrique 
321,18,Cruzeiro,away, 73 ,Substitution, Ruan Santos , Zé Ivaldo 
322,18,Novorizontino,home, 73 ,Substitution, Ramón Martínez , Gustavo Bochecha 
323,18,Cruzeiro,away, 73 ,Substitution, Ageu , Luvannor Henrique 
324,18,Novorizontino,home, 77 ,Substitution, Cléo Silva , Willean Lepo 
325,19,CSA,home, 21 ,Yellow card, Lucas Lourenço ,
326,19,CSA,home, 31 ,Penalty, Rodrigo Rodrigues , Penalty 
327,19,Vila Nova,away, 38 ,Substitution, Alisson Cassiano , Rafael Donato 
328,19,Vila Nova,away, 46 ,Substitution, Daniel Amorim , Neto Pessôa 
329,19,Vila Nova,away, 46 ,Substitution, Matheus Souza , Dentinho 
330,19,Vila Nova,away, 46 ,Substitution, Diego Tavares , Kaio Nunes 
331,19,CSA,home, 52 ,Substitution, Luiz Henrique , Lucas Lourenço 
332,19,CSA,home, 64 ,Substitution, Ferreira , Yann Rolim 
333,19,CSA,home, 71 ,Yellow card, Luiz Henrique ,
334,19,CSA,home, 73 ,Substitution, Elton , Rodrigo Rodrigues 
335,19,CSA,home, 73 ,Substitution, Lucas Marques , Lourenço 
336,19,Vila Nova,away, 78 ,Substitution, Wagner , Jean Martim 
337,19,CSA,home, 96 ,Yellow card, Elton ,
338,20,CRB,away, 50 ,Yellow card, Maycon Douglas ,
339,20,Brusque,home, 53 ,Yellow card, Felipe Manoel ,
340,20,Brusque,home, 61 ,Substitution, Alex Ruan , Jailson 
341,20,Brusque,home, 61 ,Substitution, Patrick Carvalho , Paulo Baya 
342,20,Brusque,home, 61 ,Substitution, Balotelli , Felipe Manoel 
343,20,CRB,away, 66 ,Substitution, Richard Rodrigues , Maycon Douglas 
344,20,CRB,away, 67 ,Substitution, David Brall , Bruninho 
345,20,CRB,away, 71 ,Substitution, Uillian Correia , Yago Henrique 
346,20,Brusque,home, 76 ,Yellow card, Wallace ,
347,20,Brusque,home, 78 ,Substitution, Neto , Álvaro 
348,20,CRB,away, 80 ,Yellow card, Raul Prata ,
349,20,CRB,away, 82 ,Substitution, Riquelme , Emerson Negueba 
350,20,CRB,away, 83 ,Substitution, Reginaldo Lopes , Guilherme Lopes 
351,20,Brusque,home, 84 ,Yellow card, Matheus Trindade ,
352,20,Brusque,home, 87 ,Red card, Toty ,
353,20,Brusque,home, 88 ,Substitution, Edílson , Fernandinho 
354,21,Grêmio,away, 26 ,Goal, Bitello ,
355,21,Náutico,home, 31 ,Yellow card, Player 0 ,
356,21,Grêmio,away, 36 ,Substitution, Jaminton Campaz , Thaciano 
357,21,Náutico,home, 52 ,Red card, Geuvânio ,
358,21,Grêmio,away, 62 ,Goal, Lucas Leiva , Bitello 
359,21,Náutico,home, 62 ,Substitution, Julio Vitor , Victor Ferraz 
360,21,Náutico,home, 62 ,Substitution, Pedro Vitor , Éverton Brito 
361,21,Náutico,home, 64 ,Yellow card, Júlio ,
362,21,Grêmio,away, 66 ,Yellow card, Lucas Leiva ,
363,21,Grêmio,away, 67 ,Goal, Bitello ,
364,21,Grêmio,away, 73 ,Substitution, Thiago Santos , Wálter Kannemann 
365,21,Grêmio,away, 73 ,Substitution, Elkeson , Lucas Leiva 
366,21,Grêmio,away, 73 ,Substitution, Lucas Silva , Bitello 
367,21,Náutico,home, 76 ,Substitution, Souza , Júlio 
368,21,Náutico,home, 76 ,Substitution, Richard Franco , Ralph 
369,21,Grêmio,away, 81 ,Yellow card, Lucas Silva ,
370,21,Grêmio,away, 81 ,Substitution, Bruno Alves , Pedro Geromel 
371,21,Náutico,home, 91 ,Substitution, Mateus Cocão , Djavan 
372,22,Bahia,home, 1 ,Yellow card, Luiz Henrique ,
373,22,Vila Nova,away, 12 ,Yellow card, Dentinho ,
374,22,Vila Nova,away, 25 ,Yellow card, Arthur Rezende ,
375,22,Vila Nova,away, 46 ,Substitution, Jean Martim , Arthur Rezende 
376,22,Vila Nova,away, 46 ,Substitution, Hugo Cabral , Kaio Nunes 
377,22,Vila Nova,away, 46 ,Substitution, Diego Tavares , Dentinho 
378,22,Vila Nova,away, 47 ,Goal, Neto Pessôa , Matheuzinho 
379,22,Bahia,home, 54 ,Substitution, Hugo Rodallega , De Lucca 
380,22,Bahia,home, 54 ,Substitution, Jonathan Copete , Luiz Henrique 
381,22,Bahia,home, 54 ,Substitution, Matheus Davó , Caio Vidal 
382,22,Vila Nova,away, 57 ,Yellow card, Hugo Cabral ,
383,22,Vila Nova,away, 58 ,Yellow card, Alex Silva ,
384,22,Bahia,home, 68 ,Goal, Matheus Davó , Ignacio 
385,22,Bahia,home, 70 ,Substitution, Marco Antonio , Ricardo Goulart 
386,22,Vila Nova,away, 70 ,Substitution, Jordan , Matheuzinho 
387,22,Vila Nova,away, 70 ,Substitution, Railan , Willian Formiga 
388,22,Bahia,home, 76 ,Substitution, André Dhominique , Marcinho 
389,22,Bahia,home, 89 ,Yellow card, Daniel ,
390,23,Criciúma,away, 31 ,Yellow card, Hélder ,
391,23,Criciúma,away, 35 ,Goal, Hygor , Fellipe Mateus 
